genes	logFC	logCPM	F	PValue	FDR
AT1G80410	-0.209612067558842	8.00825545053785	0.652341349171335	0.448560617458619	0.925087206693819
AT3G44326	-0.652262843619217	2.20247963340352	0.651698070326453	0.448773944550858	0.925087206693819
AT4G38200	-1.51008020703886	1.72271923479915	0.65145631269137	0.448854163179674	0.925087206693819
AT1G27650	0.15394383933783	8.02753699631416	0.650381170556453	0.44921121450438	0.925087206693819
AT4G29890	0.94286615003047	4.24412006733569	0.660238625153398	0.449381609238223	0.925087206693819
AT2G32910	1.49646988363847	1.84708721285725	0.649868602306142	0.449381611694186	0.925087206693819
AT1G74675	0.208848960346894	7.08951575877476	0.649861614656698	0.449383935435858	0.925087206693819
AT3G03702	-0.236070715734675	6.47738658924672	0.649725895439017	0.449429073008545	0.925087206693819
AT4G14760	-0.193045875291039	4.88425545402662	0.649705783330158	0.449435762579597	0.925087206693819
AT3G12145	-1.52702178153562	1.5559122267216	0.649519592428668	0.449497700571044	0.925087206693819
AT1G78110	-0.505216091804565	2.68263850696253	0.649135146505569	0.449625637049357	0.925087206693819
AT1G48610	1.09147168427298	2.47146047083604	0.648931272905846	0.449693508260573	0.925087206693819
AT5G47540	-1.69745563250805	2.50126947972233	0.650171015376474	0.449941862482453	0.925087206693819
AT2G47440	0.322690119806665	3.1932214428929	0.647961164295728	0.450016711253696	0.925087206693819
AT2G39750	0.436803682367688	6.61601175043782	0.652684267995635	0.450208232188754	0.925087206693819
AT3G08610	1.83259822710702	1.71561517973106	0.647235515563911	0.450258735543053	0.925087206693819
AT5G43630	0.476888215873959	2.57773487281486	0.646704209201797	0.450436085760972	0.925087206693819
AT2G33260	-0.947417052481443	2.6389671991664	0.646396707760675	0.450538785739494	0.925087206693819
AT4G34190	1.7132340060165	2.49252629224336	0.647842444930888	0.450702383371336	0.925087206693819
AT3G20250	-1.75486831371408	1.80770414391828	0.645571339811892	0.450814646792325	0.925087206693819
AT1G25540	-1.11122080541745	2.04977698779281	0.64551590004654	0.450833186919885	0.925087206693819
AT3G09790	-0.475305225948544	3.64939579107313	0.645418950394451	0.450865611966406	0.925087206693819
AT1G29900	1.04832601310275	2.30897993256084	0.645158433115238	0.450952762853557	0.925087206693819
AT5G23540	1.49335879354309	1.70385462202202	0.645147566323218	0.450956398764698	0.925087206693819
AT5G01095	0.150246204585858	8.84976255356588	0.644849731531014	0.451056071073966	0.925087206693819
AT5G28500	-0.263609430740833	4.26183211311173	0.644570901374457	0.451149418366171	0.925087206693819
AT5G09185	0.244088746900699	4.88055748222684	0.644443480175948	0.451192087953887	0.925087206693819
AT5G58840	0.602793470265933	3.78793943948506	0.644088971033555	0.45131083980845	0.925087206693819
AT2G04555	0.474383306358744	2.44783648871999	0.64401456880445	0.451335769685704	0.925087206693819
AT5G46090	-0.235776721739844	5.18859959559038	0.643637698354568	0.451462084379306	0.925087206693819
AT3G57765	0.329376139398362	7.47351764851939	0.646468024314753	0.45150294234702	0.925087206693819
AT5G39050	-0.37485750575876	3.29010748882409	0.643272733463868	0.45158446782371	0.925087206693819
AT1G54370	0.103185334115249	7.20715820494548	0.642755720798707	0.45175793699537	0.925087206693819
AT1G64620	0.351781848804187	4.40681593296682	0.642254994817636	0.451926053101996	0.925087206693819
AT1G15750	-0.192495836219135	4.75246070112548	0.642110661810699	0.45197453253218	0.925087206693819
AT5G23510	-0.191776186698513	5.33268700266367	0.642053558535032	0.451993715240389	0.925087206693819
AT5G47610	1.13578412764439	2.03595156509369	0.641918369310035	0.452039135064329	0.925087206693819
AT1G54000	-1.73294911086215	1.78179557275542	0.641869084127927	0.452055695508902	0.925087206693819
AT5G45370	-0.552836368084073	2.40266374379789	0.641555329488528	0.452161146009228	0.925087206693819
AT2G36220	0.255612602803953	5.42042688405996	0.64154650246497	0.452164113327827	0.925087206693819
AT1G30540	-0.390154482454465	3.92635628471839	0.641362408906386	0.452226006559967	0.925087206693819
AT2G15029	0.610957197202212	2.12660143214042	0.640846502383587	0.452399536345317	0.925087206693819
AT5G23230	-0.231139116930363	4.43568055839021	0.64073376688723	0.452437471506822	0.925087206693819
AT3G51370	0.985459017125939	3.52152657991238	0.644894044671213	0.452486624058222	0.925087206693819
AT1G32990	1.49902159747634	1.48060032190195	0.640036198698066	0.452672325420929	0.925087206693819
AT4G22240	0.955762951430553	2.8822354204489	0.639830310195509	0.452741683904957	0.925087206693819
AT3G27170	0.160070046107579	8.72426570060958	0.639662261435896	0.452798309001903	0.925087206693819
AT5G66490	-0.490117588283552	2.62589799356201	0.639142257786678	0.452973606381111	0.925087674928464
AT1G42550	0.160173676656968	5.76911736649286	0.63879062812036	0.453092211143284	0.925087674928464
AT1G66240	1.3996299469817	2.03035456836396	0.63868192636006	0.45312888731468	0.925087674928464
AT3G07220	0.328679242959178	2.96823801141268	0.638000603414591	0.453358885819958	0.925332361460998
AT1G74900	0.122138047499974	7.30672352979234	0.637435971151194	0.453549647883278	0.925442619184241
AT1G09323	-0.147821201858568	4.91314243515605	0.637188730830781	0.453633222925926	0.925442619184241
AT2G20550	1.07989769871241	4.69158687430415	0.653102039455946	0.453871217536539	0.92553895702609
AT5G54630	0.186126047050648	4.98839839063649	0.636397736728426	0.453900785971609	0.92553895702609
AT1G14610	-1.34116156149954	2.68723940084155	0.636648898661181	0.454161883107768	0.925662780803971
AT2G34930	0.233351296657108	6.8925084387133	0.635344791502518	0.454257388130607	0.925662780803971
AT4G33510	0.951830704605668	2.57990815984193	0.635204495179435	0.454304939671004	0.925662780803971
AT5G44580	1.41757585570434	2.23487080235864	0.634917468783219	0.454402250688677	0.925662780803971
ATCG00770	1.09462784183043	1.88271741494702	0.634229851216141	0.45463552409197	0.925905668366666
AT1G12900	0.218852005331702	5.15686972490081	0.633839934458789	0.454767896576856	0.925905668366666
AT1G30840	-0.495777314287465	2.84458236195422	0.633474148419794	0.454892138669266	0.925905668366666
AT1G19550	-0.41968584249016	2.86889250613663	0.632901050767352	0.455086916044276	0.925905668366666
AT1G07210	-1.70860364714261	2.25175143633426	0.632621523077978	0.455181971796471	0.925905668366666
AT2G24400	1.00859012268787	2.52443034948456	0.632232696421998	0.455314253783269	0.925905668366666
AT2G09905	0.550861599750484	2.39579000356839	0.63093784867785	0.4557552604717	0.925905668366666
AT5G19360	-0.331402155806685	2.9172057735319	0.630854074851209	0.4557838185821	0.925905668366666
AT2G37340	0.153054581928824	8.85853582422593	0.630760192718033	0.455815826317716	0.925905668366666
AT4G26830	-0.448822180468337	3.69785077565931	0.630739637980014	0.45582283468299	0.925905668366666
AT1G73230	0.981841481253216	4.15597300645692	0.64133132097783	0.455870810069998	0.925905668366666
AT5G38420	-0.306698061672406	6.46490502627835	0.629403973352669	0.456278652139918	0.925905668366666
AT5G27290	-0.309635402612504	3.02969777780461	0.629365074502618	0.456291939061385	0.925905668366666
AT1G18470	0.124739179454064	8.96353963231565	0.629240542442807	0.456334480841853	0.925905668366666
AT3G44260	0.32056315512976	2.99327873919554	0.629146720256066	0.456366536351624	0.925905668366666
AT2G18915	-1.61403255120005	5.17598897085128	0.649524294646664	0.456434896440991	0.925905668366666
AT5G24120	0.981774157650389	3.83379958666006	0.635818017238899	0.456603633833515	0.925905668366666
AT3G10850	0.233975637727026	4.84222685924474	0.628295894150179	0.456657413153394	0.925905668366666
AT1G55460	0.543521432007063	2.28299787995921	0.627968988300954	0.456769261382778	0.925905668366666
AT3G27350	-0.369574970089854	5.43394139900607	0.62796554842645	0.456770438565577	0.925905668366666
AT1G25440	0.488389269020745	2.62333788383864	0.627593658265919	0.456897737227349	0.925905668366666
AT3G22142	0.53546848165725	5.1976243775136	0.63086450763756	0.457020825530838	0.925905668366666
AT2G21390	0.327950592231514	3.13701844017846	0.626952139790866	0.45711747746642	0.925905668366666
AT2G20230	1.00974555442599	2.41111755540542	0.626808767249898	0.457166612591945	0.925905668366666
AT5G10830	-0.228010383723478	4.15792752312643	0.625985532121527	0.457448923772213	0.926254135601438
AT5G66690	0.759242179806624	2.73016410692687	0.625552011747347	0.457597714339078	0.926332144135565
AT3G57330	0.483822024525471	2.96056235411989	0.624626253653879	0.457915734710318	0.926752610768822
AT1G35242	-0.694952844142936	2.32212970563763	0.623674822284034	0.458242981961543	0.927130052170502
AT3G13580	0.451498846939751	3.13875215591877	0.623357786724362	0.458352119062271	0.927130052170502
AT5G10360	0.440150705485914	4.01355790995831	0.622831435331935	0.458533413158799	0.927130052170502
AT4G32070	0.443239148926261	2.63401123639476	0.622712017563184	0.458574562538589	0.927130052170502
AT5G16010	1.06548337199707	2.13922751359056	0.622481455462593	0.458654028903774	0.927130052170502
AT2G41760	0.0999095249392518	7.08640461879583	0.621670511801169	0.45893372542989	0.927470149121763
AT2G38640	0.69721147949408	2.34581473267404	0.621353702449946	0.459043075830055	0.927470149121763
AT4G33585	0.336954296969668	2.80262673017857	0.620313364382091	0.459402485308188	0.92751962928971
AT1G62915	0.179997294034474	5.59621349418275	0.620164593506023	0.459453922482898	0.92751962928971
AT1G15125	1.50776576368379	4.52592272406456	0.639973814707599	0.459576429714385	0.92751962928971
AT1G08200	-0.92041445121213	2.81949328069856	0.619755755806782	0.459595329712168	0.92751962928971
AT1G25400	0.282628670088715	6.15696983948701	0.61968562251943	0.4596195948974	0.92751962928971
AT2G06765	-1.13287084425732	1.75990825743598	0.618529431743557	0.460019949094655	0.92810460911244
AT4G08810	0.624488660357351	2.02722930736623	0.61788936546971	0.46024185085509	0.928329361112512
AT1G25560	0.299633325799322	3.77133480623158	0.617152351020229	0.460497598438469	0.928622257436769
AT1G57906	-0.793754091029789	1.93170223180612	0.616747504894552	0.460638189323888	0.92868284821454
AT2G31380	-0.193752314609623	6.20815656251495	0.616185475982615	0.460833491389328	0.928804841482401
AT1G49500	0.221131133885049	3.89295146021073	0.615891151442113	0.460935826256607	0.928804841482401
AT5G58130	-0.118150171330971	6.96383578640094	0.615227409841046	0.461166753361137	0.928804841482401
AT3G21870	1.73369855886604	1.9002419361653	0.61470440140146	0.461348861757355	0.928804841482401
AT1G56660	0.394584085113013	4.0361660343321	0.614422510345914	0.461447067514838	0.928804841482401
AT4G21930	0.892798939266298	3.06009976797958	0.613740475175026	0.461684829971171	0.928804841482401
AT1G05523	-1.22805358025369	5.4188569643945	0.633243412764532	0.46181408462413	0.928804841482401
AT5G63570	0.640229135440842	2.16627938106281	0.613337028458003	0.461825576953339	0.928804841482401
AT1G24340	0.108232946807199	6.66565514311503	0.613202444157655	0.461872545183966	0.928804841482401
AT5G18700	-1.78697210113913	4.17775071324463	0.632396025770376	0.462097225883462	0.928804841482401
AT3G03215	-0.13403590376275	5.24837062445896	0.611302496744176	0.462536510358717	0.928804841482401
AT3G23740	1.24378479371979	1.8748144922203	0.611222540233587	0.462564489586405	0.928804841482401
AT5G08490	-0.815401929760714	3.20894120071101	0.611146988182234	0.462590930326291	0.928804841482401
AT1G79830	1.25887174602983	2.54919400903646	0.611060815628961	0.462621091176424	0.928804841482401
AT5G01890	-1.91321852004175	4.75597137057525	0.62923439295497	0.463156444595743	0.928804841482401
AT5G45770	-0.429363771353538	3.19344437790929	0.609289133068102	0.463241966036312	0.928804841482401
AT3G18240	1.43700520608861	1.61814319703878	0.609287036307976	0.463242701711316	0.928804841482401
AT1G05190	0.156699792830101	5.2758193324242	0.609048522800011	0.46332640079633	0.928804841482401
AT3G05245	-0.505370334131628	2.84275947960918	0.608919583134637	0.463371659479377	0.928804841482401
AT2G18570	-0.271135518274744	6.03210919499461	0.608667412812573	0.463460195707937	0.928804841482401
AT4G00525	-1.62466752229635	2.36454971801322	0.608624011123955	0.463475436947477	0.928804841482401
AT3G22620	0.907527723404415	3.58660580163299	0.612377002060412	0.463501835435014	0.928804841482401
AT4G14840	0.242018861076559	4.06044617155351	0.607705035722857	0.463798360503865	0.928804841482401
AT1G76460	0.170602839097278	7.2059278664368	0.607676965204784	0.46380823065933	0.928804841482401
AT3G25870	0.235292757038931	4.69193832276969	0.607272518242923	0.463950483863886	0.928804841482401
AT1G09690	-0.310649568889108	4.04920403433232	0.607099710500117	0.464011287995494	0.928804841482401
AT1G11303	-0.31584166740057	4.00913764322228	0.606649639915226	0.464169716528443	0.928804841482401
AT4G35230	0.931696630489156	2.73737423419438	0.606425860134785	0.464248524746131	0.928804841482401
AT1G75370	0.121557356631649	6.62108294272294	0.606062150742837	0.464376662698021	0.928804841482401
AT3G11200	1.39470049131022	2.06207018382011	0.605737360525207	0.464491142413091	0.928804841482401
AT3G51740	-0.153620487062034	6.19342668277099	0.605653810688151	0.464520599597974	0.928804841482401
AT4G36520	0.387839738261348	3.76467280256869	0.605018276323361	0.464744779227837	0.928804841482401
AT4G34330	-1.14601667183717	1.84707266405943	0.604956239874475	0.464766672426518	0.928804841482401
AT1G76030	1.5978173224723	2.57220541968399	0.607114173088313	0.464811711767748	0.928804841482401
AT2G27720	-0.426217851302595	2.67230970698983	0.604350335482955	0.464980598129985	0.928804841482401
AT2G47610	-0.880509088882513	3.39406213990396	0.605875510435758	0.46517920144954	0.928804841482401
AT1G11860	0.246939512849152	5.40436565446768	0.603310627580451	0.465348095992638	0.928804841482401
AT1G20550	-0.172708490626758	4.27233318043716	0.602712899489589	0.465559605392297	0.928804841482401
AT2G29740	0.683712341787043	2.07694855270698	0.602464826234401	0.465647437917591	0.928804841482401
AT2G26920	0.509715577087849	2.43071507155016	0.602352266221257	0.465687300547262	0.928804841482401
AT4G24805	0.139260072431805	7.49702594217354	0.602206808865192	0.465738822655866	0.928804841482401
AT5G42440	0.323121958763063	3.0557511121258	0.602099478667032	0.46577684636388	0.928804841482401
AT2G21180	0.164572435806059	4.95474702315338	0.602006859901156	0.465809662733588	0.928804841482401
AT1G05047	-0.116505372469186	7.24621180399918	0.601828912649387	0.465872724000968	0.928804841482401
AT2G47320	-1.66391389693473	3.47772322419285	0.617455077960107	0.465900695702487	0.928804841482401
AT4G32820	1.25653276996047	2.50833316798055	0.601542931324801	0.465974102544975	0.928804841482401
AT1G19130	-0.105638479861202	7.27626706819931	0.601418073596207	0.466018376173921	0.928804841482401
AT3G02575	0.103041485949942	8.1508168649408	0.601152456433721	0.466112587074902	0.928804841482401
AT2G38090	-1.64914768386612	1.95677761611089	0.601079557345465	0.466138449373409	0.928804841482401
AT5G25270	1.03083713505813	2.32201763157436	0.600049635188663	0.466504107647554	0.928804841482401
AT5G45190	0.907828234357523	2.70197149252635	0.59957196372689	0.466673871843727	0.928804841482401
AT1G07990	1.28410966816319	2.59922088694257	0.599436636601733	0.466721987126171	0.928804841482401
AT2G28670	-0.568414673463426	3.04990997504312	0.599323106117603	0.466762359503974	0.928804841482401
AT5G04800	-0.275677572602608	4.66008132245575	0.598970188002972	0.46688790001142	0.928804841482401
AT2G47930	1.72317077281687	6.50136700042943	0.618180468925531	0.466894986285469	0.928804841482401
AT5G60980	1.36446496976601	2.13777341721027	0.598782146454916	0.466954815079882	0.928804841482401
AT5G24650	1.43659713946755	1.99999783110011	0.598358028735155	0.467105801490054	0.928804841482401
AT2G04725	-1.18260583034996	1.78941719163829	0.598343114968747	0.467111112398898	0.928804841482401
AT3G02455	-0.140280081455607	8.05013640978131	0.59774684897119	0.467323535973721	0.928826125909483
AT1G61740	-0.251187814027898	5.14308374883006	0.597636878316149	0.467362732614042	0.928826125909483
